year_stringteam_1_name,team_1_score,team_2_name,team_2_score,date_string
2012,Loyola (MD),63.0,Wake Forest,75.0,Nov11
2012,Loyola (MD),73.0,Maryland-Baltimore County,63.0,Nov17
2012,Loyola (MD),66.0,New Hampshire,60.0,Nov20
2012,Loyola (MD),76.0,Marist,63.0,Dec1
2012,Loyola (MD),66.0,Siena,59.0,Dec3
2012,Loyola (MD),65.0,Mount St. Mary's,54.0,Dec10
2012,Loyola (MD),66.0,St. Bonaventure,76.0,Dec18
2012,Loyola (MD),61.0,Niagara,66.0,Jan2
2012,Loyola (MD),61.0,Manhattan,60.0,Jan5
2012,Loyola (MD),66.0,Siena,55.0,Jan19
2012,Loyola (MD),65.0,Saint Peter's,54.0,Jan22
2012,Loyola (MD),69.0,Niagara,57.0,Jan27
2012,Loyola (MD),63.0,Rider,46.0,Feb3
2012,Loyola (MD),66.0,Saint Peter's,55.0,Feb5
2012,Loyola (MD),54.0,Marist,72.0,Feb15
2012,Loyola (MD),79.0,Rider,83.0,Feb24
2012,Loyola (MD),62.0,Manhattan,60.0,Feb26
2012,Loyola (MD),86.0,Niagara,73.0,Mar3
2012,Loyola (MD),70.0,Siena,60.0,Mar4
2012,Loyola (MD),59.0,Ohio State,78.0,Mar15
2012,Maine,113.0,Maine-Machias,49.0,Nov14
2012,Maine,76.0,Rhode Island,74.0,Dec4
2012,Maine,78.0,Notre Dame,87.0,Dec8
2012,Maine,63.0,San Diego,77.0,Dec10
2012,Maine,77.0,Utah Valley,60.0,Dec19
2012,Maine,89.0,Maryland-Baltimore County,70.0,Jan7
2012,Maine,65.0,Vermont,79.0,Jan16
2012,Maine,52.0,Stony Brook,58.0,Jan21
2012,Maine,80.0,New Hampshire,69.0,Jan25
2012,Maine,77.0,Maryland-Baltimore County,76.0,Feb4
2012,Maine,63.0,Vermont,73.0,Feb6
2012,Maine,71.0,Marist,77.0,Feb18
2012,Maine,71.0,New Hampshire,58.0,Feb22
2012,Maine,48.0,Stony Brook,55.0,Feb26
2012,Maine,40.0,Vermont,50.0,Mar3
2012,Manhattan,62.0,NJIT,48.0,Nov12
2012,Manhattan,56.0,Syracuse,92.0,Nov14
2012,Manhattan,72.0,Pennsylvania,75.0,Nov29
2012,Manhattan,71.0,Rider,55.0,Dec2
2012,Manhattan,68.0,Saint Peter's,42.0,Dec4
2012,Manhattan,81.0,Towson,62.0,Dec20
2012,Manhattan,77.0,Rider,88.0,Jan2
2012,Manhattan,72.0,Siena,53.0,Jan14
2012,Manhattan,61.0,Marist,44.0,Jan20
2012,Manhattan,71.0,Niagara,64.0,Jan22
2012,Manhattan,87.0,Niagara,70.0,Jan29
2012,Manhattan,73.0,Marist,51.0,Feb2
2012,Manhattan,85.0,Saint Peter's,63.0,Feb11
2012,Manhattan,64.0,Siena,70.0,Feb14
2012,Manhattan,79.0,North Carolina-Wilmington,64.0,Feb18
2012,Manhattan,82.0,Siena,84.0,Mar3
2012,Marist,67.0,South Florida,81.0,Nov14
2012,Marist,75.0,Vermont,84.0,Nov19
2012,Marist,60.0,Radford,47.0,Nov20
2012,Marist,95.0,Rider,75.0,Dec4
2012,Marist,56.0,New Hampshire,73.0,Dec17
2012,Marist,71.0,Pennsylvania,84.0,Dec23
2012,Marist,71.0,Saint Peter's,67.0,Jan2
2012,Marist,86.0,Rider,99.0,Jan6
2012,Marist,67.0,Niagara,86.0,Jan15
2012,Marist,55.0,Siena,66.0,Jan27
2012,Marist,66.0,Saint Peter's,47.0,Feb9
2012,Marist,61.0,Siena,52.0,Feb23
2012,Marist,89.0,Niagara,77.0,Feb26
2012,Marist,64.0,Saint Peter's,57.0,Mar2
2012,Marquette,91.0,Mount St. Mary's,37.0,Nov11
2012,Marquette,99.0,Norfolk State,68.0,Nov14
2012,Marquette,95.0,Winthrop,73.0,Nov18
2012,Marquette,96.0,Mississippi,66.0,Nov20
2012,Marquette,59.0,Norfolk State,57.0,Nov21
2012,Marquette,61.0,Wisconsin,54.0,Dec3
2012,Marquette,79.0,Washington,77.0,Dec6
2012,Marquette,93.0,Northern Colorado,72.0,Dec17
2012,Marquette,64.0,Milwaukee,50.0,Dec22
2012,Marquette,57.0,Vanderbilt,74.0,Dec29
2012,Marquette,81.0,Villanova,77.0,Jan1
2012,Marquette,66.0,Syracuse,73.0,Jan7
2012,Marquette,83.0,St. John's (NY),64.0,Jan11
2012,Marquette,62.0,Pittsburgh,57.0,Jan14
2012,Marquette,79.0,Providence,72.0,Jan21
2012,Marquette,67.0,South Florida,47.0,Jan24
2012,Marquette,82.0,Villanova,78.0,Jan28
2012,Marquette,66.0,Seton Hall,59.0,Jan31
2012,Marquette,59.0,Notre Dame,76.0,Feb4
2012,Marquette,82.0,Rutgers,65.0,Feb22
2012,Marquette,61.0,West Virginia,60.0,Feb24
2012,Marquette,62.0,Murray State,53.0,Mar17
2012,Marshall,83.0,Northwestern State,61.0,Nov19
2012,Marshall,69.0,North Carolina-Wilmington,64.0,Nov22
2012,Marshall,68.0,Ohio,70.0,Nov30
2012,Marshall,56.0,Syracuse,62.0,Dec6
2012,Marshall,99.0,West Virginia Tech,80.0,Dec21
2012,Marshall,76.0,Texas-El Paso,60.0,Jan4
2012,Marshall,63.0,Rice,61.0,Jan7
2012,Marshall,62.0,West Virginia,78.0,Jan18
2012,Marshall,63.0,Southern Mississippi,67.0,Jan21
2012,Marshall,76.0,Memphis,83.0,Jan28
2012,Marshall,63.0,Tulane,44.0,Feb1
2012,Marshall,70.0,Tulsa,79.0,Feb4
2012,Marshall,73.0,Southern Methodist,68.0,Feb18
2012,Marshall,67.0,Memphis,87.0,Feb25
2012,Marshall,79.0,Southern Mississippi,75.0,Mar3
2012,Marshall,74.0,Southern Methodist,56.0,Mar7
2012,Marshall,105.0,Tulsa,100.0,Mar8
2012,Marshall,73.0,Southern Mississippi,62.0,Mar9
2012,Marshall,57.0,Memphis,83.0,Mar10
2012,Marshall,78.0,Middle Tennessee,86.0,Mar13
2012,Maryland-Baltimore County,45.0,Pennsylvania,59.0,Nov11
2012,Maryland-Baltimore County,59.0,St. John's (NY),82.0,Nov13
2012,Maryland-Baltimore County,79.0,Virginia Military Institute,84.0,Nov19
2012,Maryland-Baltimore County,56.0,Rutgers,94.0,Nov28
2012,Maryland-Baltimore County,62.0,Towson,58.0,Dec10
2012,Maryland-Baltimore County,60.0,Morgan State,73.0,Dec14
2012,Maryland-Baltimore County,66.0,Rider,73.0,Dec17
2012,Maryland-Baltimore County,75.0,Niagara,92.0,Dec28
2012,Maryland-Baltimore County,82.0,New Hampshire,76.0,Jan2
2012,Maryland-Baltimore County,49.0,Stony Brook,89.0,Jan11
2012,Maryland-Baltimore County,62.0,Vermont,90.0,Jan22
2012,Maryland-Baltimore County,68.0,Stony Brook,80.0,Feb9
2012,Maryland-Baltimore County,60.0,New Hampshire,66.0,Feb12
2012,Maryland-Baltimore County,49.0,Vermont,80.0,Feb25
2012,Maryland-Eastern Shore,52.0,Tulane,73.0,Nov18
2012,Maryland-Eastern Shore,49.0,Rice,81.0,Nov20
2012,Maryland-Eastern Shore,43.0,Wyoming,73.0,Nov26
2012,Maryland-Eastern Shore,69.0,Portland State,79.0,Nov27
2012,Maryland-Eastern Shore,59.0,Navy,46.0,Nov30
2012,Maryland-Eastern Shore,95.0,Mercy,69.0,Dec10
2012,Maryland-Eastern Shore,42.0,Virginia,69.0,Dec27
2012,Maryland-Eastern Shore,72.0,Norfolk State,78.0,Jan7
2012,Maryland-Eastern Shore,66.0,North Carolina A&T,91.0,Jan28
2012,Maryland-Eastern Shore,46.0,North Carolina Central,77.0,Jan30
2012,Maryland-Eastern Shore,60.0,Norfolk State,72.0,Feb6
2012,Maryland-Eastern Shore,68.0,Morgan State,56.0,Feb11
2012,Maryland-Eastern Shore,58.0,Morgan State,57.0,Feb25
2012,Maryland-Eastern Shore,54.0,Savannah State,73.0,Mar1
2012,Maryland-Eastern Shore,43.0,North Carolina Central,60.0,Mar6
2012,Maryland,71.0,North Carolina-Wilmington,62.0,Nov13
2012,Maryland,78.0,Notre Dame,71.0,Dec4
2012,Maryland,77.0,Mount St. Mary's,74.0,Dec7
2012,Maryland,65.0,Radford,60.0,Dec23
2012,Maryland,75.0,Samford,63.0,Dec31
2012,Maryland,74.0,North Carolina State,79.0,Jan8
2012,Maryland,70.0,Wake Forest,64.0,Jan11
2012,Maryland,60.0,Temple,73.0,Jan21
2012,Maryland,73.0,Virginia Tech,69.0,Jan28
2012,Maryland,86.0,Miami (FL),90.0,Feb1
2012,Maryland,74.0,North Carolina,83.0,Feb4
2012,Maryland,44.0,Virginia,71.0,Feb18
2012,Maryland,75.0,Miami (FL),70.0,Feb21
2012,Maryland,64.0,North Carolina,88.0,Feb29
2012,Maryland,72.0,Virginia,75.0,Mar4
2012,Maryland,82.0,Wake Forest,60.0,Mar8
2012,Maryland,69.0,North Carolina,85.0,Mar9
2012,Massachusetts,83.0,Northeastern,67.0,Nov14
2012,Massachusetts,79.0,NJIT,58.0,Nov17
2012,Massachusetts,89.0,Utah,75.0,Nov25
2012,Massachusetts,86.0,Towson,56.0,Nov30
2012,Massachusetts,75.0,Miami (FL),83.0,Dec3
2012,Massachusetts,82.0,Siena,78.0,Dec9
2012,Massachusetts,72.0,Quinnipiac,67.0,Dec17
2012,Massachusetts,71.0,Saint Joseph's,62.0,Jan14
2012,Massachusetts,79.0,Richmond,68.0,Jan21
2012,Massachusetts,72.0,Saint Louis,59.0,Jan28
2012,Massachusetts,78.0,Rhode Island,81.0,Feb1
2012,Massachusetts,76.0,St. Bonaventure,67.0,Feb8
2012,Massachusetts,62.0,Saint Joseph's,73.0,Feb11
2012,Massachusetts,80.0,Xavier,73.0,Feb21
2012,Massachusetts,88.0,Temple,90.0,Feb29
2012,Massachusetts,89.0,Rhode Island,83.0,Mar3
2012,Massachusetts,77.0,Temple,71.0,Mar9
2012,Massachusetts,80.0,St. Bonaventure,84.0,Mar10
2012,Massachusetts,101.0,Mississippi State,96.0,Mar13
2012,Massachusetts,77.0,Seton Hall,67.0,Mar17
2012,Massachusetts,64.0,Stanford,74.0,Mar27
2012,McNeese State,71.0,Louisiana College,52.0,Nov15
2012,McNeese State,80.0,Dillard,43.0,Nov22
2012,McNeese State,68.0,Sacramento State,63.0,Nov26
2012,McNeese State,86.0,Bacone,45.0,Dec10
2012,McNeese State,54.0,Texas-El Paso,69.0,Dec19
2012,McNeese State,62.0,New Mexico State,82.0,Dec21
2012,McNeese State,56.0,Southern Mississippi,65.0,Dec31
2012,McNeese State,71.0,Texas A&M-Corpus Christi,69.0,Jan7
2012,McNeese State,73.0,Texas State,82.0,Jan14
2012,McNeese State,61.0,Southeastern Louisiana,47.0,Jan18
2012,McNeese State,61.0,Northwestern State,64.0,Jan21
2012,McNeese State,60.0,Nicholls State,56.0,Jan25
2012,McNeese State,67.0,Sam Houston State,61.0,Feb1
2012,McNeese State,66.0,Stephen F. Austin,56.0,Feb5
2012,McNeese State,70.0,Northwestern State,61.0,Feb13
2012,McNeese State,58.0,Texas-San Antonio,54.0,Feb15
2012,McNeese State,74.0,Southeast Missouri State,61.0,Feb18
2012,McNeese State,89.0,Texas-Arlington,93.0,Feb22
2012,McNeese State,75.0,Nicholls State,78.0,Feb25
2012,McNeese State,57.0,Southeastern Louisiana,64.0,Feb29
2012,McNeese State,78.0,Texas-San Antonio,74.0,Mar7
2012,McNeese State,92.0,Texas-Arlington,72.0,Mar8
2012,McNeese State,63.0,Toledo,76.0,Mar13
2012,Memphis,61.0,Michigan,73.0,Nov21
2012,Memphis,99.0,Tennessee,97.0,Nov22
2012,Memphis,71.0,Miami (FL),54.0,Dec6
2012,Memphis,72.0,Murray State,76.0,Dec11
2012,Memphis,64.0,Robert Morris,47.0,Dec29
2012,Memphis,69.0,Tennessee,51.0,Jan4
2012,Memphis,60.0,Southern Mississippi,58.0,Jan11
2012,Memphis,63.0,Southern Methodist,45.0,Jan21
2012,Memphis,73.0,Rice,51.0,Jan25
2012,Memphis,72.0,Southern Mississippi,75.0,Feb1
2012,Memphis,72.0,Xavier,68.0,Feb4
2012,Memphis,82.0,Tulane,64.0,Feb15
2012,Memphis,58.0,Texas-El Paso,60.0,Feb18
2012,Memphis,78.0,Tulsa,66.0,Mar3
2012,Memphis,65.0,Texas-El Paso,47.0,Mar8
2012,Memphis,54.0,Saint Louis,61.0,Mar16
2012,Mercer,66.0,Emory,57.0,Nov12
2012,Mercer,63.0,Missouri,81.0,Nov14
2012,Mercer,60.0,Sam Houston State,38.0,Nov21
2012,Mercer,74.0,Niagara,55.0,Nov22
2012,Mercer,61.0,South Dakota State,74.0,Nov23
2012,Mercer,83.0,Samford,78.0,Dec7
2012,Mercer,77.0,Seton Hall,80.0,Dec18
2012,Mercer,62.0,Tulsa,68.0,Dec28
2012,Mercer,65.0,Navy,56.0,Dec30
2012,Mercer,75.0,Stetson,59.0,Jan4
2012,Mercer,73.0,South Carolina Upstate,66.0,Jan9
2012,Mercer,69.0,North Florida,58.0,Jan21
2012,Mercer,75.0,Stetson,64.0,Jan28
2012,Mercer,61.0,South Carolina Upstate,47.0,Feb4
2012,Mercer,66.0,North Florida,75.0,Feb20
2012,Mercer,68.0,Tennessee State,60.0,Mar13
2012,Mercer,79.0,Old Dominion,73.0,Mar21
2012,Mercer,70.0,Utah State,67.0,Mar28
2012,Miami (FL),69.0,Tennessee Tech,58.0,Nov11
2012,Miami (FL),72.0,Rutgers,57.0,Nov15
2012,Miami (FL),75.0,North Florida,62.0,Nov19
2012,Miami (FL),61.0,Mississippi,64.0,Nov25
2012,Miami (FL),65.0,Purdue,76.0,Nov29
2012,Miami (FL),66.0,West Virginia,77.0,Dec10
2012,Miami (FL),99.0,North Carolina-Greensboro,89.0,Jan2
2012,Miami (FL),51.0,Virginia,52.0,Jan7
2012,Miami (FL),56.0,North Carolina,73.0,Jan10
2012,Miami (FL),73.0,North Carolina State,78.0,Jan22
2012,Miami (FL),65.0,Virginia Tech,49.0,Feb9
2012,Miami (FL),64.0,North Carolina,73.0,Feb15
2012,Miami (FL),74.0,Wake Forest,56.0,Feb18
2012,Miami (FL),73.0,North Carolina State,77.0,Feb29
2012,Miami (FL),66.0,Valparaiso,50.0,Mar14
2012,Miami (FL),60.0,Minnesota,78.0,Mar19
2012,Miami (OH),60.0,Xavier,66.0,Nov18
2012,Miami (OH),71.0,Saginaw Valley State,61.0,Nov21
2012,Miami (OH),57.0,Southeast Missouri State,64.0,Nov26
2012,Miami (OH),60.0,Troy,73.0,Dec3
2012,Miami (OH),49.0,Wright State,51.0,Dec10
2012,Miami (OH),40.0,Ohio State,69.0,Dec22
2012,Miami (OH),73.0,William & Mary,69.0,Dec29
2012,Miami (OH),62.0,Vanderbilt,69.0,Jan2
2012,Miami (OH),65.0,Ohio,69.0,Jan21
2012,Miami (OH),61.0,Toledo,63.0,Jan25
2012,Miami (OH),64.0,Western Michigan,73.0,Jan28
2012,Miami (OH),59.0,Northern Illinois,62.0,Feb8
2012,Miami (OH),61.0,Tennessee State,68.0,Feb19
2012,Miami (OH),54.0,Ohio,63.0,Mar3
2012,Miami (OH),53.0,Toledo,60.0,Mar5
2012,Michigan State,55.0,North Carolina,67.0,Nov11
2012,Michigan State,76.0,Texas Southern,41.0,Nov18
2012,Michigan State,68.0,Milwaukee,55.0,Nov23
2012,Michigan State,110.0,Nebraska-Omaha,68.0,Dec4
2012,Michigan State,89.0,Missouri-Kansas City,54.0,Dec19
2012,Michigan State,68.0,Nebraska,55.0,Dec31
2012,Michigan State,63.0,Wisconsin,60.0,Jan3
2012,Michigan State,74.0,Northwestern,81.0,Jan14
2012,Michigan State,59.0,Michigan,60.0,Jan17
2012,Michigan State,83.0,Purdue,58.0,Jan21
2012,Michigan State,68.0,Minnesota,52.0,Jan25
2012,Michigan State,64.0,Michigan,54.0,Feb5
2012,Michigan State,77.0,Penn State,57.0,Feb8
2012,Michigan State,58.0,Ohio State,48.0,Feb11
2012,Michigan State,69.0,Wisconsin,55.0,Feb16
2012,Michigan State,76.0,Purdue,62.0,Feb19
2012,Michigan State,66.0,Minnesota,61.0,Feb22
2012,Michigan State,62.0,Nebraska,34.0,Feb25
2012,Michigan State,70.0,Ohio State,72.0,Mar4
2012,Michigan State,65.0,Wisconsin,52.0,Mar10
2012,Michigan State,68.0,Ohio State,64.0,Mar11
2012,Michigan State,65.0,Saint Louis,61.0,Mar18
2012,Michigan,59.0,Ferris State,33.0,Nov11
2012,Michigan,64.0,Towson,47.0,Nov14
2012,Michigan,59.0,Western Illinois,55.0,Nov17
2012,Michigan,79.0,UCLA,63.0,Nov23
2012,Michigan,58.0,Virginia,70.0,Nov29
2012,Michigan,90.0,Oakland,80.0,Dec10
2012,Michigan,71.0,Penn State,53.0,Dec29
2012,Michigan,61.0,Minnesota,56.0,Jan1
2012,Michigan,59.0,Wisconsin,41.0,Jan8
2012,Michigan,66.0,Northwestern,64.0,Jan11
2012,Michigan,66.0,Purdue,64.0,Jan24
2012,Michigan,49.0,Ohio State,64.0,Jan29
2012,Michigan,62.0,Nebraska,46.0,Feb8
2012,Michigan,56.0,Ohio State,51.0,Feb18
2012,Michigan,67.0,Northwestern,55.0,Feb21
2012,Michigan,61.0,Purdue,75.0,Feb25
2012,Michigan,71.0,Penn State,65.0,Mar4
2012,Michigan,73.0,Minnesota,69.0,Mar9
2012,Michigan,55.0,Ohio State,77.0,Mar10
2012,Michigan,60.0,Ohio,65.0,Mar16
2012,Middle Tennessee,86.0,UCLA,66.0,Nov15
2012,Middle Tennessee,82.0,North Carolina-Greensboro,60.0,Nov19
2012,Middle Tennessee,88.0,Cumberland University,48.0,Nov22
2012,Middle Tennessee,77.0,Tennessee State,62.0,Dec1
2012,Middle Tennessee,78.0,Tennessee-Martin,62.0,Dec10
2012,Middle Tennessee,68.0,Mississippi,56.0,Dec21
2012,Middle Tennessee,68.0,South Alabama,52.0,Dec31
2012,Middle Tennessee,63.0,Troy,53.0,Jan5
2012,Middle Tennessee,68.0,South Alabama,47.0,Jan21
2012,Middle Tennessee,71.0,Troy,58.0,Jan26
2012,Middle Tennessee,77.0,Vanderbilt,84.0,Jan28
2012,Middle Tennessee,68.0,North Texas,66.0,Feb2
2012,Middle Tennessee,72.0,Western Kentucky,64.0,Feb9
2012,Middle Tennessee,67.0,Western Kentucky,73.0,Feb25
2012,Middle Tennessee,71.0,Tennessee,64.0,Mar19
2012,Middle Tennessee,72.0,Minnesota,78.0,Mar21
2012,Milwaukee,71.0,Southwest State (MN),65.0,Nov12
2012,Milwaukee,59.0,Northern Illinois,57.0,Nov14
2012,Milwaukee,73.0,Texas Southern,38.0,Nov20
2012,Milwaukee,51.0,Northern Iowa,67.0,Dec10
2012,Milwaukee,54.0,Wisconsin,60.0,Dec13
2012,Milwaukee,86.0,Nebraska-Omaha,50.0,Dec17
2012,Milwaukee,57.0,Valparaiso,55.0,Dec29
2012,Milwaukee,61.0,Western Michigan,72.0,Jan3
2012,Milwaukee,58.0,Wright State,38.0,Jan12
2012,Milwaukee,66.0,Youngstown State,68.0,Jan20
2012,Milwaukee,52.0,Valparaiso,55.0,Jan28
2012,Milwaukee,65.0,Youngstown State,73.0,Jan31
2012,Milwaukee,46.0,Wright State,70.0,Feb12
2012,Milwaukee,73.0,Texas Christian,83.0,Mar13
2012,Minnesota,71.0,South Dakota State,55.0,Nov14
2012,Minnesota,85.0,Mount St. Mary's,56.0,Nov21
2012,Minnesota,58.0,Virginia Tech,55.0,Nov30
2012,Minnesota,55.0,Southern California,40.0,Dec3
2012,Minnesota,69.0,Saint Peter's,47.0,Dec10
2012,Minnesota,63.0,North Dakota State,59.0,Dec22
2012,Minnesota,66.0,Purdue,79.0,Jan8
2012,Minnesota,80.0,Penn State,66.0,Jan15
2012,Minnesota,75.0,Northwestern,52.0,Jan22
2012,Minnesota,69.0,Nebraska,61.0,Feb5
2012,Minnesota,61.0,Wisconsin,68.0,Feb9
2012,Minnesota,68.0,Ohio State,78.0,Feb14
2012,Minnesota,53.0,Northwestern,64.0,Feb18
2012,Minnesota,45.0,Wisconsin,52.0,Feb28
2012,Minnesota,81.0,Nebraska,69.0,Mar3
2012,Minnesota,75.0,Northwestern,68.0,Mar8
2012,Minnesota,68.0,Washington,67.0,Mar27
2012,Minnesota,51.0,Stanford,75.0,Mar29
2012,Mississippi State,80.0,South Alabama,65.0,Nov12
2012,Mississippi State,69.0,Texas A&M,60.0,Nov17
2012,Mississippi State,76.0,Tennessee-Martin,50.0,Nov25
2012,Mississippi State,82.0,North Texas,59.0,Nov27
2012,Mississippi State,75.0,West Virginia,62.0,Dec3
2012,Mississippi State,106.0,Troy,68.0,Dec10
2012,Mississippi State,82.0,Northwestern State,67.0,Dec22
2012,Mississippi State,66.0,Utah State,64.0,Dec31
2012,Mississippi State,62.0,Tennessee,58.0,Jan12
2012,Mississippi State,68.0,Mississippi,75.0,Jan18
2012,Mississippi State,78.0,Vanderbilt,77.0,Jan21
2012,Mississippi State,70.0,Mississippi,60.0,Feb9
2012,Mississippi State,69.0,South Carolina,67.0,Feb29
2012,Mississippi Valley State,67.0,Notre Dame,80.0,Nov12
2012,Mississippi Valley State,75.0,North Carolina,101.0,Nov20
2012,Mississippi Valley State,57.0,South Carolina,61.0,Nov22
2012,Mississippi Valley State,90.0,Tennessee State,89.0,Nov25
2012,Mississippi Valley State,67.0,Northwestern,92.0,Dec2
2012,Mississippi Valley State,56.0,Mississippi,80.0,Dec10
2012,Mississippi Valley State,45.0,Wisconsin,79.0,Dec23
2012,Mississippi Valley State,77.0,Southern,56.0,Jan16
2012,Mississippi Valley State,81.0,Prairie View,57.0,Jan21
2012,Mississippi Valley State,77.0,Texas Southern,69.0,Jan23
2012,Mississippi Valley State,58.0,Southern,53.0,Feb13
2012,Mississippi Valley State,60.0,Prairie View,58.0,Feb18
2012,Mississippi Valley State,56.0,Texas Southern,53.0,Feb20
2012,Mississippi Valley State,71.0,Texas Southern,69.0,Mar10
2012,Mississippi Valley State,58.0,Western Kentucky,59.0,Mar13
2012,Mississippi,80.0,Texas Christian,69.0,Nov21
2012,Mississippi,72.0,Penn State,70.0,Dec4
2012,Mississippi,82.0,Southern Mississippi,86.0,Dec17
2012,Mississippi,50.0,Southern Methodist,48.0,Jan3
2012,Mississippi,66.0,South Carolina,62.0,Jan28
2012,Mississippi,76.0,Vanderbilt,102.0,Feb16
2012,Mississippi,60.0,Tennessee,73.0,Feb22
2012,Mississippi,77.0,Tennessee,72.0,Mar9
2012,Mississippi,53.0,Vanderbilt,65.0,Mar10
2012,Missouri-Kansas City,62.0,Northwest Missouri State,66.0,Nov11
2012,Missouri-Kansas City,77.0,Nebraska-Omaha,74.0,Nov16
2012,Missouri-Kansas City,54.0,Utah Valley,58.0,Nov19
2012,Missouri-Kansas City,31.0,Wisconsin,77.0,Nov22
2012,Missouri-Kansas City,64.0,Wofford,58.0,Nov25
2012,Missouri-Kansas City,73.0,Oakland,86.0,Dec3
2012,Missouri-Kansas City,78.0,North Dakota,75.0,Dec7
2012,Missouri-Kansas City,74.0,Southeast Missouri State,69.0,Dec10
2012,Missouri-Kansas City,62.0,New Mexico,87.0,Dec22
2012,Missouri-Kansas City,65.0,Oral Roberts,72.0,Dec28
2012,Missouri-Kansas City,77.0,Southern Utah,91.0,Dec30
2012,Missouri-Kansas City,57.0,South Dakota,76.0,Jan7
2012,Missouri-Kansas City,54.0,North Dakota State,55.0,Jan12
2012,Missouri-Kansas City,58.0,South Dakota State,85.0,Jan14
2012,Missouri-Kansas City,72.0,Western Illinois,50.0,Jan19
2012,Missouri-Kansas City,47.0,Southern Utah,57.0,Jan26
2012,Missouri-Kansas City,67.0,Oral Roberts,77.0,Jan28
2012,Missouri-Kansas City,63.0,South Dakota,79.0,Feb4
2012,Missouri-Kansas City,72.0,North Dakota State,61.0,Feb9
2012,Missouri-Kansas City,62.0,South Dakota State,75.0,Feb11
2012,Missouri-Kansas City,42.0,Western Illinois,47.0,Feb15
2012,Missouri-Kansas City,62.0,Wright State,76.0,Feb18
2012,Missouri-Kansas City,56.0,Oakland,89.0,Feb23
2012,Missouri State,68.0,Nevada,46.0,Nov11
2012,Missouri State,71.0,Emporia State,45.0,Nov19
2012,Missouri State,69.0,Tulsa,64.0,Nov26
2012,Missouri State,63.0,Oral Roberts,68.0,Nov30
2012,Missouri State,60.0,New Mexico,76.0,Dec3
2012,Missouri State,67.0,Oklahoma State,72.0,Dec7
2012,Missouri State,66.0,Texas A&M-Corpus Christi,53.0,Dec19
2012,Missouri State,68.0,West Virginia,70.0,Dec22
2012,Missouri State,61.0,Saint Mary's (CA),77.0,Dec23
2012,Missouri State,77.0,Southern Illinois,65.0,Jan10
2012,Missouri State,60.0,Northern Iowa,61.0,Jan13
2012,Missouri State,63.0,Northern Iowa,51.0,Jan28
2012,Missouri State,67.0,Wichita State,74.0,Feb1
2012,Missouri State,56.0,Southern Illinois,54.0,Feb8
2012,Missouri State,58.0,Wichita State,73.0,Feb15
2012,Missouri State,67.0,Old Dominion,73.0,Feb18
2012,Missouri,83.0,Southeast Missouri State,68.0,Nov11
2012,Missouri,83.0,Niagara,52.0,Nov17
2012,Missouri,87.0,Notre Dame,58.0,Nov21
2012,Missouri,90.0,Northwestern State,56.0,Dec2
2012,Missouri,81.0,Villanova,71.0,Dec6
2012,Missouri,84.0,Navy,59.0,Dec10
2012,Missouri,94.0,William & Mary,56.0,Dec18
2012,Missouri,75.0,Old Dominion,68.0,Dec30
2012,Missouri,87.0,Oklahoma,49.0,Jan3
2012,Missouri,84.0,Texas,73.0,Jan14
2012,Missouri,70.0,Texas A&M,51.0,Jan16
2012,Missouri,72.0,Oklahoma State,79.0,Jan25
2012,Missouri,63.0,Texas Tech,50.0,Jan28
2012,Missouri,67.0,Texas,66.0,Jan30
2012,Missouri,71.0,Oklahoma,68.0,Feb6
2012,Missouri,83.0,Oklahoma State,65.0,Feb15
2012,Missouri,71.0,Texas A&M,62.0,Feb18
2012,Missouri,81.0,Texas Tech,59.0,Mar3
2012,Missouri,88.0,Oklahoma State,70.0,Mar8
2012,Missouri,81.0,Texas,67.0,Mar9
2012,Missouri,84.0,Norfolk State,86.0,Mar16
2012,Monmouth,70.0,Villanova,106.0,Nov11
2012,Monmouth,46.0,Virginia Tech,91.0,Nov14
2012,Monmouth,73.0,Vanderbilt,95.0,Nov25
2012,Monmouth,49.0,Saint Francis (PA),71.0,Dec1
2012,Monmouth,51.0,Robert Morris,69.0,Dec3
2012,Monmouth,69.0,Navy,67.0,Dec6
2012,Monmouth,66.0,Rutgers,81.0,Dec12
2012,Monmouth,62.0,Rider,74.0,Dec22
2012,Monmouth,65.0,North Carolina,102.0,Jan1
2012,Monmouth,73.0,Mount St. Mary's,59.0,Jan5
2012,Monmouth,79.0,Wagner,89.0,Jan7
2012,Monmouth,64.0,St. Francis (NY),81.0,Jan12
2012,Monmouth,68.0,Saint Francis (PA),50.0,Jan19
2012,Monmouth,73.0,Robert Morris,81.0,Jan21
2012,Monmouth,63.0,Sacred Heart,56.0,Feb2
2012,Monmouth,48.0,Quinnipiac,71.0,Feb4
2012,Monmouth,67.0,Wagner,74.0,Feb16
2012,Monmouth,68.0,Mount St. Mary's,66.0,Feb18
2012,Monmouth,79.0,St. Francis (NY),73.0,Feb23
2012,Monmouth,68.0,Robert Morris,87.0,Mar1
2012,Montana State,111.0,Northern New Mexico,61.0,Nov13
2012,Montana State,70.0,Utah,64.0,Nov19
2012,Montana State,73.0,Seattle,85.0,Nov22
2012,Montana State,77.0,San Jose State,70.0,Nov28
2012,Montana State,109.0,Willamette,64.0,Dec7
2012,Montana State,36.0,Pepperdine,59.0,Dec18
2012,Montana State,46.0,New Mexico,91.0,Dec20
